Function Creation.S-,Return modifier.T+;2;[WhisperSystems_Signal-Android-473e470883e042d9925abb2ecdd5c7cbcbb67afc, apache_derby-2209325d3240cb74debe06c925e272126f4be29b]
Flow loop control.S-,Function Creation.S-,Function access.S-,Function access.T+;3;[apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Flow loop control.T+,Function Creation.S-;4;[Netflix_Hystrix-bce728d396e7d1b292e0116ad6e44a07552afa18, apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Function Creation.S-,Function Creation.T+,Function access.T+,Operator expression.T+;2;[apache_derby-2209325d3240cb74debe06c925e272126f4be29b, apache_tomcat-177543b17c9d7f46afe385a594184e0f5b73a812]
Flow loop control.T+,Function access.S-,Function access.T+;3;[apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Flow loop control.T+,Function Creation.S-,Function Creation.T+;4;[Netflix_Hystrix-bce728d396e7d1b292e0116ad6e44a07552afa18, apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Function Creation.S-,Function Creation.T+,Function access.S-,Function access.T+;11;[apache_derby-a0f4b6889ab113bcf342542657c708b5b987ad10, apache_derby-4aef9b04e91d22b153899700a3a295b686039a22, WhisperSystems_Signal-Android-a930ec540412e65a9016563c8e259f73fc55107e, apache_tomcat-68edeb892be110a578f09b689425a54618916667, apache_tomcat-8cb5606b2caa373bb00d690759f562d7e69e81b6, apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, netty_netty-17492109850e5cd1ba22cacb3e02fc6f705af073, apache_tomcat-177543b17c9d7f46afe385a594184e0f5b73a812, apache_derby-9d34086a962d7cadca6ba344256f4ac91540c04e, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Flow loop control.T+,Function Creation.S-,Function Creation.T+,Function access.S-,Function access.T+;3;[apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Flow loop control.S-,Flow loop control.T+,Function Creation.T+,Function access.S-;3;[apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Operator expression.T+;3;[apache_derby-2209325d3240cb74debe06c925e272126f4be29b, apache_tomcat-afbf343d1946b2385ff0b8a55c72f39ac6fe3cb4, apache_tomcat-177543b17c9d7f46afe385a594184e0f5b73a812]
Conditional.T+,Function access.T+;2;[apache_tomcat-afbf343d1946b2385ff0b8a55c72f39ac6fe3cb4, netty_netty-17492109850e5cd1ba22cacb3e02fc6f705af073]
Flow loop control.S-,Flow loop control.T+,Function Creation.T+,Function access.T+;3;[apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Exception Handler.S-,Exception Handler.T+,Function Creation.T+,Function access.S-;2;[apache_tomcat-177543b17c9d7f46afe385a594184e0f5b73a812, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Flow loop control.S-,Function access.S-,Function access.T+;3;[apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Exception Handler.S-,Exception Handler.T+,Function Creation.T+,Function access.T+;2;[apache_tomcat-177543b17c9d7f46afe385a594184e0f5b73a812, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Exception Handler.S-,Exception Handler.T+;3;[apache_derby-5781f54d8f0cf7f4fb049878f4ec849cffffc91b, apache_tomcat-177543b17c9d7f46afe385a594184e0f5b73a812, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Function Creation.S-,Function Creation.T+,Return modifier.T+;2;[WhisperSystems_Signal-Android-473e470883e042d9925abb2ecdd5c7cbcbb67afc, apache_derby-2209325d3240cb74debe06c925e272126f4be29b]
Flow loop control.S-,Flow loop control.T+;3;[apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Exception Handler.T+,Function Creation.T+,Function access.S-;2;[apache_tomcat-177543b17c9d7f46afe385a594184e0f5b73a812, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Exception Handler.T+,Function Creation.T+,Function access.T+;4;[netty_netty-ebfb2832b232644adc5900135d2ff38252b02b70, apache_tomcat-43f2ef34c651728e074d7e6fdc9178abea3aad45, apache_tomcat-177543b17c9d7f46afe385a594184e0f5b73a812, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Flow loop control.T+,Function Creation.S-,Function Creation.T+,Function access.S-;3;[apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Function access.T+,Operator expression.T+;3;[apache_derby-2209325d3240cb74debe06c925e272126f4be29b, apache_tomcat-afbf343d1946b2385ff0b8a55c72f39ac6fe3cb4, apache_tomcat-177543b17c9d7f46afe385a594184e0f5b73a812]
Flow loop control.S-,Flow loop control.T+,Function Creation.T+,Function access.S-,Function access.T+;3;[apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Exception Handler.S-,Function Creation.T+,Function access.T+;2;[apache_tomcat-177543b17c9d7f46afe385a594184e0f5b73a812, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Exception Handler.S-,Function Creation.T+,Function access.S-;4;[apache_tomcat-0699c3648f0d372f057bbe177fe7c440d84be853, apache_tomcat-eab872bc6cfa347cea557c9620000aff7569bf8a, apache_tomcat-177543b17c9d7f46afe385a594184e0f5b73a812, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Flow loop control.T+,Function Creation.S-,Function Creation.T+,Function access.T+;4;[Netflix_Hystrix-bce728d396e7d1b292e0116ad6e44a07552afa18, apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Conditional.T+,Function Creation.S-;2;[apache_tomcat-afbf343d1946b2385ff0b8a55c72f39ac6fe3cb4, netty_netty-17492109850e5cd1ba22cacb3e02fc6f705af073]
Function Creation.S-,Function access.S-,Function access.T+;11;[apache_derby-a0f4b6889ab113bcf342542657c708b5b987ad10, apache_derby-4aef9b04e91d22b153899700a3a295b686039a22, WhisperSystems_Signal-Android-a930ec540412e65a9016563c8e259f73fc55107e, apache_tomcat-68edeb892be110a578f09b689425a54618916667, apache_tomcat-8cb5606b2caa373bb00d690759f562d7e69e81b6, apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, netty_netty-17492109850e5cd1ba22cacb3e02fc6f705af073, apache_tomcat-177543b17c9d7f46afe385a594184e0f5b73a812, apache_derby-9d34086a962d7cadca6ba344256f4ac91540c04e, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Function Creation.T+,Function access.T+,Operator expression.T+;2;[apache_derby-2209325d3240cb74debe06c925e272126f4be29b, apache_tomcat-177543b17c9d7f46afe385a594184e0f5b73a812]
Function access.T+;22;[apache_derby-a0f4b6889ab113bcf342542657c708b5b987ad10, apache_derby-4aef9b04e91d22b153899700a3a295b686039a22, WhisperSystems_Signal-Android-a930ec540412e65a9016563c8e259f73fc55107e, apache_tomcat-68edeb892be110a578f09b689425a54618916667, apache_tomcat-8cb5606b2caa373bb00d690759f562d7e69e81b6, WhisperSystems_Signal-Android-473e470883e042d9925abb2ecdd5c7cbcbb67afc, Netflix_Hystrix-bce728d396e7d1b292e0116ad6e44a07552afa18, netty_netty-ebfb2832b232644adc5900135d2ff38252b02b70, apache_tomcat-43f2ef34c651728e074d7e6fdc9178abea3aad45, apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, apache_derby-2209325d3240cb74debe06c925e272126f4be29b, apache_tomcat-afbf343d1946b2385ff0b8a55c72f39ac6fe3cb4, apache_derby-bd5419873c4131c092c59b1c87d252082bea2a24, apache_derby-01c7f8356c2c8dfc2a42a52f65fa2715b59662cb, WhisperSystems_Signal-Android-a370f086c0dcbd93b4c89abc410fb9f4708e2945, netty_netty-f2d1f1e8ad00ad2c6f81b8c63ec1d37a0d9bdbb2, apache_derby-ffe3f662f94754b5116e091d440f24490af49b7e, netty_netty-17492109850e5cd1ba22cacb3e02fc6f705af073, apache_tomcat-177543b17c9d7f46afe385a594184e0f5b73a812, apache_derby-9d34086a962d7cadca6ba344256f4ac91540c04e, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Function access.S-;16;[apache_derby-a0f4b6889ab113bcf342542657c708b5b987ad10, apache_derby-4aef9b04e91d22b153899700a3a295b686039a22, WhisperSystems_Signal-Android-a930ec540412e65a9016563c8e259f73fc55107e, apache_tomcat-68edeb892be110a578f09b689425a54618916667, apache_tomcat-8cb5606b2caa373bb00d690759f562d7e69e81b6, apache_tomcat-0699c3648f0d372f057bbe177fe7c440d84be853, apache_tomcat-eab872bc6cfa347cea557c9620000aff7569bf8a, apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, apache_tomcat-925a5eab5d360b6a26cf6f58d0614a20b10cca21, apache_tomcat-9d1f1211ecd24f39e6a1a90adf450c1c974da01a, netty_netty-17492109850e5cd1ba22cacb3e02fc6f705af073, apache_tomcat-177543b17c9d7f46afe385a594184e0f5b73a812, apache_derby-9d34086a962d7cadca6ba344256f4ac91540c04e, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476, apache_tomcat-a3e0f09ab8caf310bb97eff9affe514b88f82946]
Exception Handler.T+,Function access.T+;4;[netty_netty-ebfb2832b232644adc5900135d2ff38252b02b70, apache_tomcat-43f2ef34c651728e074d7e6fdc9178abea3aad45, apache_tomcat-177543b17c9d7f46afe385a594184e0f5b73a812, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Function Creation.T+,Return modifier.T+;2;[WhisperSystems_Signal-Android-473e470883e042d9925abb2ecdd5c7cbcbb67afc, apache_derby-2209325d3240cb74debe06c925e272126f4be29b]
Exception Handler.S-,Function Creation.S-,Function Creation.T+,Function access.S-,Function access.T+;2;[apache_tomcat-177543b17c9d7f46afe385a594184e0f5b73a812, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Function Creation.T+,Function access.T+,Variable declaration.T+;2;[WhisperSystems_Signal-Android-473e470883e042d9925abb2ecdd5c7cbcbb67afc, netty_netty-17492109850e5cd1ba22cacb3e02fc6f705af073]
Exception Handler.T+,Function access.S-;2;[apache_tomcat-177543b17c9d7f46afe385a594184e0f5b73a812, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Flow loop control.T+,Function Creation.S-,Function access.S-;3;[apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Exception Handler.S-,Exception Handler.T+,Function Creation.S-,Function Creation.T+,Function access.T+;2;[apache_tomcat-177543b17c9d7f46afe385a594184e0f5b73a812, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Exception Handler.S-,Function Creation.S-,Function Creation.T+;5;[apache_derby-5781f54d8f0cf7f4fb049878f4ec849cffffc91b, apache_tomcat-0699c3648f0d372f057bbe177fe7c440d84be853, apache_tomcat-eab872bc6cfa347cea557c9620000aff7569bf8a, apache_tomcat-177543b17c9d7f46afe385a594184e0f5b73a812, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Flow loop control.T+,Function Creation.S-,Function access.T+;4;[Netflix_Hystrix-bce728d396e7d1b292e0116ad6e44a07552afa18, apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Exception Handler.S-,Exception Handler.T+,Function Creation.S-,Function Creation.T+,Function access.S-;2;[apache_tomcat-177543b17c9d7f46afe385a594184e0f5b73a812, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Exception Handler.T+,Function access.S-,Function access.T+;2;[apache_tomcat-177543b17c9d7f46afe385a594184e0f5b73a812, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Exception Handler.S-,Exception Handler.T+,Function Creation.S-;3;[apache_derby-5781f54d8f0cf7f4fb049878f4ec849cffffc91b, apache_tomcat-177543b17c9d7f46afe385a594184e0f5b73a812, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Function Creation.S-,Function access.T+;22;[apache_derby-a0f4b6889ab113bcf342542657c708b5b987ad10, apache_derby-4aef9b04e91d22b153899700a3a295b686039a22, WhisperSystems_Signal-Android-a930ec540412e65a9016563c8e259f73fc55107e, apache_tomcat-68edeb892be110a578f09b689425a54618916667, apache_tomcat-8cb5606b2caa373bb00d690759f562d7e69e81b6, WhisperSystems_Signal-Android-473e470883e042d9925abb2ecdd5c7cbcbb67afc, Netflix_Hystrix-bce728d396e7d1b292e0116ad6e44a07552afa18, netty_netty-ebfb2832b232644adc5900135d2ff38252b02b70, apache_tomcat-43f2ef34c651728e074d7e6fdc9178abea3aad45, apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, apache_derby-2209325d3240cb74debe06c925e272126f4be29b, apache_tomcat-afbf343d1946b2385ff0b8a55c72f39ac6fe3cb4, apache_derby-bd5419873c4131c092c59b1c87d252082bea2a24, apache_derby-01c7f8356c2c8dfc2a42a52f65fa2715b59662cb, WhisperSystems_Signal-Android-a370f086c0dcbd93b4c89abc410fb9f4708e2945, netty_netty-f2d1f1e8ad00ad2c6f81b8c63ec1d37a0d9bdbb2, apache_derby-ffe3f662f94754b5116e091d440f24490af49b7e, netty_netty-17492109850e5cd1ba22cacb3e02fc6f705af073, apache_tomcat-177543b17c9d7f46afe385a594184e0f5b73a812, apache_derby-9d34086a962d7cadca6ba344256f4ac91540c04e, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Flow loop control.S-,Function Creation.S-,Function Creation.T+;3;[apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Exception Handler.S-,Exception Handler.T+,Function Creation.T+;3;[apache_derby-5781f54d8f0cf7f4fb049878f4ec849cffffc91b, apache_tomcat-177543b17c9d7f46afe385a594184e0f5b73a812, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Function Creation.S-,Function access.S-;16;[apache_derby-a0f4b6889ab113bcf342542657c708b5b987ad10, apache_derby-4aef9b04e91d22b153899700a3a295b686039a22, WhisperSystems_Signal-Android-a930ec540412e65a9016563c8e259f73fc55107e, apache_tomcat-68edeb892be110a578f09b689425a54618916667, apache_tomcat-8cb5606b2caa373bb00d690759f562d7e69e81b6, apache_tomcat-0699c3648f0d372f057bbe177fe7c440d84be853, apache_tomcat-eab872bc6cfa347cea557c9620000aff7569bf8a, apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, apache_tomcat-925a5eab5d360b6a26cf6f58d0614a20b10cca21, apache_tomcat-9d1f1211ecd24f39e6a1a90adf450c1c974da01a, netty_netty-17492109850e5cd1ba22cacb3e02fc6f705af073, apache_tomcat-177543b17c9d7f46afe385a594184e0f5b73a812, apache_derby-9d34086a962d7cadca6ba344256f4ac91540c04e, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476, apache_tomcat-a3e0f09ab8caf310bb97eff9affe514b88f82946]
Flow loop control.S-,Function Creation.S-,Function Creation.T+,Function access.S-;3;[apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Flow loop control.S-,Function Creation.S-,Function Creation.T+,Function access.T+;3;[apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Flow loop control.S-,Function Creation.S-,Function access.T+;3;[apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Flow loop control.S-,Function Creation.S-,Function access.S-;3;[apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Function Creation.S-,Function access.T+,Return modifier.T+;2;[WhisperSystems_Signal-Android-473e470883e042d9925abb2ecdd5c7cbcbb67afc, apache_derby-2209325d3240cb74debe06c925e272126f4be29b]
Function Creation.S-,Function Creation.T+,Variable declaration.T+;2;[WhisperSystems_Signal-Android-473e470883e042d9925abb2ecdd5c7cbcbb67afc, netty_netty-17492109850e5cd1ba22cacb3e02fc6f705af073]
Flow loop control.S-,Function access.T+;3;[apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
Flow loop control.S-,Function access.S-;3;[apache_derby-ed824068e216a52cc696569b80126dd2639eedf9, apache_tomcat-094fd3573943eeac3f2db01f89c89312e2ed7f78, netty_netty-7327bb35222baf0a8c3b10644f2c144587988476]
